# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,255543296,-0.5469,-0.5669,-0.4551,-15.12,3.48,-18.54
1,255548301,-0.5542,-0.5640,-0.4595,-15.06,3.72,-18.05
2,255553296,-0.5444,-0.5645,-0.4556,-15.06,4.33,-17.44
3,255558296,-0.5327,-0.5659,-0.4570,-15.37,4.76,-16.95
4,255563296,-0.5513,-0.5718,-0.4590,-15.55,5.00,-16.28
5,255568296,-0.5469,-0.5698,-0.4595,-15.98,5.61,-15.73
6,255573296,-0.5322,-0.5649,-0.4575,-16.59,6.04,-15.24
7,255578296,-0.5361,-0.5684,-0.4600,-16.89,6.22,-14.45
8,255583296,-0.5308,-0.5703,-0.4585,-17.50,6.65,-13.84
9,255588296,-0.5327,-0.5718,-0.4531,-18.11,6.89,-13.35
10,255593296,-0.5342,-0.5742,-0.4541,-18.48,7.44,-12.68
11,255598296,-0.5337,-0.5693,-0.4556,-18.96,7.74,-12.01
12,255603296,-0.5200,-0.5635,-0.4556,-19.21,8.23,-11.34
13,255608297,-0.5317,-0.5732,-0.4580,-19.51,8.60,-10.79
14,255613296,-0.5171,-0.5640,-0.4590,-19.70,9.02,-10.18
15,255618296,-0.5332,-0.5723,-0.4546,-19.63,9.39,-9.45
16,255623296,-0.5259,-0.5684,-0.4609,-19.70,9.76,-8.96
17,255628296,-0.5176,-0.5688,-0.4526,-19.70,10.12,-8.35
18,255633301,-0.5205,-0.5737,-0.4531,-19.51,10.49,-7.62
19,255638296,-0.5239,-0.5718,-0.4526,-19.39,10.67,-7.13
20,255643298,-0.5283,-0.5835,-0.4600,-19.27,11.16,-6.40
21,255648296,-0.5195,-0.5742,-0.4580,-19.09,11.40,-5.79
22,255653373,-0.5229,-0.5786,-0.4619,-18.90,11.59,-5.18
23,255658313,-0.5303,-0.5806,-0.4565,-18.48,11.95,-4.51
24,255663380,-0.5234,-0.5801,-0.4673,-18.29,12.26,-3.78
25,255668296,-0.5273,-0.5811,-0.4585,-17.80,12.50,-3.17
26,255673407,-0.5156,-0.5854,-0.4575,-17.32,12.56,-2.50
27,255678296,-0.5156,-0.5845,-0.4595,-16.71,12.93,-1.83
28,255683294,-0.5181,-0.5815,-0.4556,-15.79,13.11,-1.16
29,255688294,-0.5171,-0.5796,-0.4531,-15.18,13.23,-0.49
30,255693294,-0.5215,-0.5889,-0.4585,-14.15,13.35,0.18
31,255698294,-0.5205,-0.5845,-0.4600,-13.11,13.41,0.79
32,255703294,-0.5127,-0.5840,-0.4561,-12.07,13.60,1.46
33,255708294,-0.5127,-0.5854,-0.4546,-10.79,13.66,2.07
34,255713294,-0.5093,-0.5845,-0.4517,-9.63,13.96,2.74
35,255718627,-0.5063,-0.5850,-0.4575,-8.23,13.96,3.54
36,255723501,-0.5083,-0.5894,-0.4546,-7.26,13.96,3.90
37,255728576,-0.5137,-0.5918,-0.4546,-6.04,14.15,4.76
38,255733297,-0.5151,-0.5942,-0.4526,-5.30,14.02,5.24
39,255738295,-0.5122,-0.5918,-0.4541,-4.51,13.96,5.98
40,255743298,-0.5195,-0.5972,-0.4526,-3.54,13.90,6.59
41,255748296,-0.5015,-0.5918,-0.4517,-2.74,13.96,7.20
42,255753296,-0.4971,-0.5908,-0.4590,-2.01,13.78,7.99
43,255758296,-0.5112,-0.5952,-0.4526,-1.52,13.66,8.66
44,255763297,-0.5015,-0.5938,-0.4517,-0.98,13.72,9.15
45,255768298,-0.5010,-0.5991,-0.4575,-0.30,13.72,9.94
46,255773294,-0.5093,-0.6016,-0.4478,0.24,13.54,10.61
47,255778298,-0.5049,-0.5972,-0.4517,0.79,13.54,11.28
48,255783295,-0.5020,-0.5962,-0.4487,1.40,13.48,11.83
49,255788297,-0.5020,-0.5967,-0.4482,2.13,13.48,12.50
50,255793296,-0.5205,-0.5996,-0.4482,2.62,13.41,12.99
51,255798295,-0.5083,-0.5957,-0.4473,3.17,13.17,13.48
52,255803297,-0.5181,-0.6011,-0.4443,3.84,13.23,13.84
53,255808298,-0.5161,-0.6025,-0.4473,4.82,13.17,14.33
54,255813296,-0.5078,-0.5986,-0.4448,5.43,13.17,14.63
55,255818295,-0.5112,-0.5967,-0.4463,6.52,13.05,15.12
56,255823298,-0.5205,-0.6064,-0.4424,7.44,13.05,15.49
57,255828294,-0.4985,-0.5981,-0.4404,8.41,12.87,15.79
58,255833298,-0.5225,-0.6094,-0.4414,9.39,12.80,15.98
59,255838298,-0.5093,-0.6030,-0.4424,10.24,12.62,16.28
60,255843296,-0.5083,-0.6064,-0.4380,11.10,12.68,16.65
61,255848303,-0.5239,-0.6050,-0.4385,12.01,12.50,16.77
62,255853296,-0.5176,-0.6094,-0.4404,12.74,12.56,17.07
63,255858296,-0.5269,-0.6055,-0.4390,13.48,12.38,17.26
64,255863296,-0.5132,-0.6040,-0.4355,14.02,12.13,17.38
65,255868298,-0.5142,-0.6006,-0.4331,14.51,11.95,17.56
66,255873296,-0.5171,-0.6050,-0.4302,15.06,11.65,17.68
67,255878296,-0.5298,-0.6118,-0.4365,15.37,11.52,17.87
68,255883298,-0.5210,-0.6055,-0.4282,15.61,11.28,17.80
69,255888296,-0.5308,-0.6099,-0.4277,15.67,11.16,17.93
70,255893297,-0.5229,-0.6064,-0.4185,15.79,10.98,17.99
71,255898326,-0.5132,-0.5991,-0.4258,15.79,10.85,18.05
72,255903294,-0.5312,-0.6099,-0.4214,15.49,10.43,18.05
73,255908296,-0.5210,-0.6050,-0.4185,15.30,10.30,17.99
74,255913295,-0.5391,-0.6050,-0.4185,15.00,9.94,17.99
75,255918298,-0.5151,-0.6060,-0.4233,14.63,9.63,17.99
76,255923733,-0.5322,-0.6128,-0.4097,14.33,9.51,17.99
77,255928296,-0.5137,-0.6050,-0.4106,13.66,9.09,17.99
78,255933296,-0.5352,-0.6128,-0.4062,13.35,8.84,17.99
79,255938296,-0.5234,-0.6055,-0.4087,12.99,8.60,17.87
80,255943295,-0.5234,-0.6050,-0.4087,12.50,8.23,17.80
81,255948295,-0.5400,-0.6143,-0.4048,12.07,8.05,17.62
82,255953294,-0.5273,-0.6035,-0.4038,11.59,7.50,17.62
83,255958294,-0.5210,-0.6064,-0.4004,11.34,7.26,17.38
84,255963294,-0.5176,-0.6055,-0.3940,11.10,6.89,17.32
85,255968294,-0.5205,-0.6045,-0.4072,10.79,6.59,17.13
86,255973414,-0.5190,-0.6050,-0.4058,10.49,6.16,17.13
87,255978295,-0.5317,-0.6118,-0.3994,10.24,5.73,16.95
88,255983294,-0.5259,-0.6118,-0.3984,10.12,5.30,16.71
89,255988294,-0.5234,-0.6104,-0.3979,9.88,5.06,16.59
90,255993294,-0.5366,-0.6108,-0.3975,9.70,4.63,16.52
91,255998294,-0.5420,-0.6104,-0.3965,9.45,4.21,16.22
92,256003294,-0.5312,-0.6084,-0.3926,9.09,4.02,16.10
93,256008294,-0.5337,-0.6074,-0.3877,8.78,3.66,15.98
94,256013297,-0.5435,-0.6206,-0.4009,8.29,3.29,15.79
95,256018300,-0.5405,-0.6147,-0.3960,7.93,2.99,15.49
96,256023295,-0.5469,-0.6157,-0.3906,7.38,2.93,15.30
97,256028296,-0.5479,-0.6177,-0.3896,7.07,2.50,15.24
98,256033705,-0.5430,-0.6162,-0.3887,6.65,2.38,15.00
99,256038296,-0.5464,-0.6196,-0.3911,6.34,1.95,14.94
100,256043297,-0.5347,-0.6191,-0.3911,5.85,1.65,14.70
101,256048296,-0.5376,-0.6216,-0.3892,5.61,1.28,14.39
102,256053296,-0.5293,-0.6226,-0.3848,5.30,0.98,14.27
103,256058296,-0.5371,-0.6289,-0.3853,5.06,0.79,14.21
104,256063296,-0.5435,-0.6318,-0.3877,4.82,0.61,14.02
105,256068296,-0.5479,-0.6362,-0.3848,4.57,0.18,13.90
106,256073296,-0.5518,-0.6357,-0.3857,4.63,-0.24,13.72
107,256078763,-0.5391,-0.6338,-0.3882,4.51,-0.67,13.66
108,256083296,-0.5483,-0.6411,-0.3892,4.57,-0.91,13.48
109,256088296,-0.5522,-0.6426,-0.3926,4.70,-1.34,13.35
110,256093296,-0.5479,-0.6450,-0.3896,5.00,-1.83,13.17
111,256098296,-0.5522,-0.6445,-0.3896,5.43,-2.38,12.87
112,256103296,-0.5527,-0.6440,-0.3945,5.73,-2.87,12.80
113,256108296,-0.5469,-0.6411,-0.3921,6.28,-3.54,12.80
114,256113321,-0.5518,-0.6475,-0.3965,7.01,-4.02,12.56
115,256118298,-0.5508,-0.6470,-0.3955,7.80,-4.76,12.32
116,256123296,-0.5625,-0.6523,-0.3994,8.60,-5.49,12.13
117,256128295,-0.5674,-0.6543,-0.4004,9.39,-6.10,11.89
118,256133294,-0.5718,-0.6543,-0.4009,10.24,-6.95,11.83
119,256138294,-0.5757,-0.6592,-0.3965,11.10,-7.68,11.65
120,256143294,-0.5859,-0.6626,-0.4043,11.95,-8.41,11.40
121,256148294,-0.5669,-0.6592,-0.3965,12.74,-9.33,11.22
122,256153294,-0.5928,-0.6611,-0.4004,13.84,-9.88,10.85
123,256158294,-0.5679,-0.6523,-0.3911,14.70,-10.73,10.55
124,256163294,-0.5894,-0.6602,-0.3940,15.55,-11.59,10.24
125,256168294,-0.5732,-0.6484,-0.3936,16.46,-12.32,9.76
126,256173294,-0.5732,-0.6484,-0.3911,17.13,-13.17,9.45
127,256178294,-0.5747,-0.6548,-0.3921,17.80,-13.96,9.02
128,256183294,-0.5815,-0.6562,-0.3931,18.23,-14.70,8.60
129,256188294,-0.5835,-0.6567,-0.3994,18.48,-15.49,8.23
130,256193294,-0.5830,-0.6582,-0.3960,18.48,-16.34,7.80
131,256198294,-0.5786,-0.6572,-0.3989,18.29,-17.07,7.20
132,256203294,-0.5796,-0.6567,-0.3965,18.11,-17.99,6.89
133,256208294,-0.5815,-0.6621,-0.3916,17.50,-18.60,6.40
134,256213294,-0.5786,-0.6602,-0.3965,16.89,-19.27,5.91
135,256218294,-0.5742,-0.6582,-0.4009,16.04,-20.12,5.49
136,256223294,-0.5732,-0.6582,-0.3872,15.12,-20.67,5.00
137,256228294,-0.5698,-0.6602,-0.3999,14.27,-21.34,4.51
138,256233425,-0.5767,-0.6602,-0.3970,13.11,-22.13,3.90
139,256238296,-0.5713,-0.6558,-0.3936,12.38,-22.38,3.54
140,256243299,-0.5776,-0.6582,-0.3931,11.40,-23.17,2.93
141,256248295,-0.5864,-0.6641,-0.3940,10.37,-23.48,2.26
142,256253296,-0.5889,-0.6655,-0.3999,9.57,-24.02,1.77
143,256258297,-0.5845,-0.6611,-0.4004,8.96,-24.39,1.22
144,256263296,-0.5845,-0.6562,-0.4004,8.11,-24.76,0.43
145,256268785,-0.5820,-0.6553,-0.4043,7.56,-25.12,-0.18
146,256273296,-0.5801,-0.6509,-0.4004,7.01,-25.49,-0.85
147,256278296,-0.5767,-0.6528,-0.4019,6.59,-25.91,-1.59
148,256283295,-0.5684,-0.6499,-0.4009,5.85,-26.10,-2.20
149,256288294,-0.5649,-0.6455,-0.3960,5.43,-26.46,-3.05
150,256293294,-0.5620,-0.6470,-0.3955,4.88,-26.46,-3.84
151,256298294,-0.5688,-0.6494,-0.4062,4.21,-26.59,-4.63
152,256303294,-0.5684,-0.6475,-0.4019,3.48,-26.71,-5.43
153,256308295,-0.5674,-0.6494,-0.3994,2.62,-26.77,-6.22
154,256313296,-0.5649,-0.6411,-0.4038,1.83,-26.77,-6.83
155,256318702,-0.5698,-0.6489,-0.4062,0.61,-26.71,-7.68
156,256323296,-0.5723,-0.6523,-0.4038,-0.55,-26.65,-8.41
157,256328296,-0.5732,-0.6514,-0.4033,-1.95,-26.59,-9.21
158,256333367,-0.5723,-0.6509,-0.3999,-3.35,-26.46,-9.88
159,256338296,-0.5728,-0.6543,-0.4082,-5.06,-26.28,-10.61
160,256343767,-0.5742,-0.6523,-0.4087,-6.46,-26.04,-11.28
161,256348400,-0.5698,-0.6523,-0.4067,-8.17,-26.10,-11.95
162,256353294,-0.5693,-0.6499,-0.4150,-9.76,-25.91,-12.74
163,256358294,-0.5815,-0.6558,-0.4141,-11.40,-25.85,-13.29
164,256363294,-0.5708,-0.6519,-0.4072,-12.99,-25.79,-13.84
165,256368294,-0.5728,-0.6543,-0.4092,-14.63,-25.67,-14.45
166,256373294,-0.5610,-0.6538,-0.4116,-16.04,-25.49,-14.88
167,256378297,-0.5625,-0.6528,-0.4199,-17.50,-25.49,-15.30
168,256383296,-0.5654,-0.6577,-0.4185,-18.78,-25.37,-15.85
169,256388527,-0.5708,-0.6602,-0.4248,-19.88,-25.18,-16.28
170,256393778,-0.5645,-0.6597,-0.4209,-20.98,-25.06,-16.71
171,256398296,-0.5659,-0.6621,-0.4268,-21.83,-25.06,-16.95
172,256403296,-0.5625,-0.6558,-0.4258,-22.44,-25.00,-17.38
173,256408610,-0.5664,-0.6587,-0.4321,-22.87,-24.88,-17.68
174,256413783,-0.5659,-0.6577,-0.4263,-23.11,-24.70,-17.93
175,256418296,-0.5757,-0.6606,-0.4312,-22.93,-24.51,-18.29
176,256423296,-0.5688,-0.6567,-0.4336,-22.68,-24.39,-18.60
177,256428296,-0.5703,-0.6553,-0.4302,-22.20,-24.33,-18.90
178,256433296,-0.5786,-0.6528,-0.4336,-21.59,-24.15,-19.21
179,256438296,-0.5815,-0.6514,-0.4312,-20.79,-23.96,-19.39
180,256443296,-0.5854,-0.6504,-0.4365,-19.88,-23.90,-19.82
181,256448296,-0.5796,-0.6479,-0.4385,-18.90,-23.66,-20.18
182,256453296,-0.5801,-0.6450,-0.4346,-17.99,-23.48,-20.43
183,256458397,-0.5830,-0.6475,-0.4355,-16.83,-23.29,-20.73
184,256463295,-0.5679,-0.6353,-0.4316,-16.04,-23.29,-20.98
185,256468299,-0.5718,-0.6353,-0.4365,-15.24,-23.05,-21.22
186,256473296,-0.5713,-0.6323,-0.4302,-14.51,-23.11,-21.46
