# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,102658260,-0.8291,-0.2236,-0.3496,-9.33,1.22,5.37
1,102663267,-0.8281,-0.2212,-0.3433,-7.50,1.04,5.61
2,102668262,-0.8247,-0.2192,-0.3447,-5.67,0.79,5.79
3,102673262,-0.8218,-0.2144,-0.3467,-3.90,0.49,5.98
4,102678316,-0.8174,-0.2134,-0.3481,-2.20,0.43,5.98
5,102683262,-0.8193,-0.2148,-0.3462,-0.43,0.18,6.04
6,102688262,-0.8213,-0.2124,-0.3521,1.40,-0.06,5.98
7,102693264,-0.8232,-0.2100,-0.3516,3.11,-0.06,5.98
8,102698262,-0.8257,-0.2100,-0.3628,4.76,-0.30,5.73
9,102703262,-0.8247,-0.2080,-0.3564,6.46,-0.43,5.67
10,102708262,-0.8252,-0.2090,-0.3535,7.80,-0.49,5.49
11,102713263,-0.8247,-0.2041,-0.3545,9.39,-0.55,5.37
12,102718412,-0.8223,-0.2075,-0.3579,10.61,-0.61,5.12
13,102723262,-0.8296,-0.2080,-0.3555,12.07,-0.67,4.82
14,102728262,-0.8315,-0.2070,-0.3535,12.80,-0.79,4.63
15,102733262,-0.8340,-0.2109,-0.3579,13.66,-0.91,4.33
16,102738262,-0.8345,-0.2080,-0.3584,14.33,-0.98,4.21
17,102743262,-0.8384,-0.2095,-0.3652,15.06,-1.16,3.90
18,102748262,-0.8398,-0.2090,-0.3638,15.30,-1.16,3.66
19,102753263,-0.8389,-0.2031,-0.3628,15.49,-1.16,3.35
20,102758261,-0.8394,-0.2046,-0.3652,15.61,-1.28,3.11
21,102763262,-0.8384,-0.2100,-0.3672,15.43,-1.34,3.05
22,102768260,-0.8398,-0.2070,-0.3701,15.24,-1.46,2.80
23,102773260,-0.8359,-0.2002,-0.3672,14.82,-1.59,2.38
24,102778264,-0.8394,-0.2051,-0.3735,14.21,-1.46,2.26
25,102783612,-0.8384,-0.2065,-0.3657,13.35,-1.71,2.01
26,102788262,-0.8354,-0.2051,-0.3682,12.74,-1.65,1.83
27,102793261,-0.8384,-0.2085,-0.3657,11.89,-1.65,1.59
28,102798262,-0.8394,-0.2075,-0.3672,10.85,-1.77,1.46
29,102803454,-0.8398,-0.2061,-0.3618,9.70,-1.71,1.22
30,102808262,-0.8433,-0.2070,-0.3726,8.66,-1.59,1.10
31,102813262,-0.8442,-0.2095,-0.3662,7.38,-1.71,0.91
32,102818262,-0.8491,-0.2046,-0.3662,6.10,-1.59,0.67
33,102823262,-0.8447,-0.2031,-0.3657,4.82,-1.65,0.43
34,102828381,-0.8457,-0.2017,-0.3687,3.66,-1.46,0.37
35,102833262,-0.8486,-0.2017,-0.3706,2.38,-1.46,0.00
36,102838328,-0.8442,-0.2041,-0.3691,1.22,-1.46,-0.24
37,102843262,-0.8452,-0.2012,-0.3657,0.00,-1.40,-0.61
38,102848654,-0.8472,-0.2002,-0.3667,-1.22,-1.16,-0.91
39,102853262,-0.8428,-0.2017,-0.3623,-2.07,-1.28,-1.22
40,102858262,-0.8384,-0.1992,-0.3608,-3.05,-1.04,-1.59
41,102863261,-0.8389,-0.1978,-0.3721,-3.84,-0.98,-2.01
42,102868264,-0.8433,-0.1963,-0.3662,-4.88,-0.91,-2.32
43,102873278,-0.8389,-0.1968,-0.3696,-5.61,-0.91,-2.62
44,102878260,-0.8389,-0.1943,-0.3657,-6.40,-1.04,-3.11
45,102883262,-0.8369,-0.1948,-0.3643,-6.95,-1.10,-3.35
46,102888262,-0.8335,-0.1938,-0.3682,-7.44,-0.98,-3.78
47,102893262,-0.8325,-0.1953,-0.3691,-7.93,-1.04,-4.09
48,102898325,-0.8306,-0.1904,-0.3662,-8.35,-1.10,-4.39
49,102903262,-0.8301,-0.1880,-0.3633,-8.72,-1.28,-4.82
50,102908555,-0.8291,-0.1909,-0.3594,-8.90,-1.40,-5.24
51,102913262,-0.8276,-0.1899,-0.3594,-8.96,-1.46,-5.43
52,102918262,-0.8286,-0.1895,-0.3564,-9.15,-1.71,-5.73
53,102923262,-0.8291,-0.1890,-0.3560,-9.09,-1.89,-5.91
54,102928261,-0.8267,-0.1875,-0.3511,-9.39,-2.01,-6.28
