# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,302845327,0.1777,0.2163,1.1001,8.41,-26.77,26.10
1,302849787,0.1807,0.2144,1.0977,8.54,-27.20,25.73
2,302855384,0.1875,0.2192,1.0981,8.90,-27.74,25.06
3,302859787,0.1826,0.2217,1.0962,9.02,-28.17,24.70
4,302864786,0.1870,0.2227,1.0903,9.27,-28.72,24.21
5,302869787,0.1929,0.2251,1.0938,9.76,-29.21,23.66
6,302874785,0.1880,0.2295,1.0957,10.00,-29.57,23.29
7,302879787,0.1963,0.2246,1.0986,10.37,-29.88,22.93
8,302884785,0.2012,0.2290,1.0923,10.79,-30.37,22.62
9,302889785,0.1992,0.2339,1.0859,11.04,-30.73,22.26
10,302894789,0.2017,0.2295,1.0879,11.22,-31.16,22.01
11,302899787,0.2021,0.2290,1.0830,11.34,-31.59,21.71
12,302904787,0.2012,0.2314,1.0811,11.28,-31.77,21.34
13,302909787,0.2065,0.2344,1.0767,11.46,-32.01,21.16
14,302914791,0.2114,0.2373,1.0776,11.40,-32.44,20.91
15,302919785,0.2207,0.2412,1.0786,11.28,-32.80,20.61
16,302924787,0.2261,0.2378,1.0723,11.10,-32.99,20.49
17,302929787,0.2285,0.2441,1.0664,11.10,-33.35,20.43
18,302934788,0.2397,0.2466,1.0703,10.91,-33.66,20.24
19,302939786,0.2363,0.2456,1.0698,10.91,-33.96,20.24
20,302944787,0.2383,0.2495,1.0688,10.91,-34.21,20.18
21,302949785,0.2397,0.2471,1.0649,10.73,-34.51,20.12
22,302954787,0.2427,0.2500,1.0669,10.85,-34.63,20.24
23,302959787,0.2461,0.2476,1.0620,10.98,-34.70,20.37
24,302964787,0.2510,0.2500,1.0649,10.98,-34.88,20.49
25,302969788,0.2563,0.2529,1.0562,11.10,-35.06,20.49
26,302974787,0.2617,0.2490,1.0557,11.34,-35.18,20.61
27,302980227,0.2671,0.2505,1.0581,11.59,-35.37,20.79
28,302984788,0.2739,0.2461,1.0581,11.77,-35.43,20.85
29,302989786,0.2759,0.2520,1.0557,12.01,-35.67,21.04
30,302994785,0.2817,0.2534,1.0552,12.32,-35.67,21.16
31,302999971,0.2778,0.2524,1.0483,12.62,-35.79,21.40
32,303004788,0.2827,0.2559,1.0557,12.93,-35.79,21.52
33,303009787,0.2900,0.2563,1.0498,13.23,-35.73,21.65
34,303014786,0.2944,0.2622,1.0513,13.35,-35.91,21.71
35,303019787,0.3042,0.2612,1.0513,13.54,-35.91,21.95
36,303024785,0.3032,0.2661,1.0503,13.66,-35.98,21.89
37,303029787,0.3086,0.2617,1.0449,13.48,-35.91,22.07
38,303034786,0.3101,0.2627,1.0376,13.23,-35.91,22.07
39,303039787,0.3198,0.2627,1.0435,12.93,-35.91,22.13
40,303044786,0.3262,0.2612,1.0435,12.50,-35.85,22.13
41,303049843,0.3345,0.2642,1.0396,12.07,-35.91,22.01
42,303054787,0.3394,0.2671,1.0322,11.34,-35.91,22.01
43,303059786,0.3428,0.2695,1.0361,10.79,-35.91,21.89
44,303064787,0.3472,0.2637,1.0376,10.24,-35.91,21.95
45,303069787,0.3496,0.2642,1.0293,9.51,-35.73,21.89
46,303074786,0.3555,0.2642,1.0376,8.96,-35.67,21.89
47,303079787,0.3599,0.2671,1.0303,8.41,-35.61,21.65
48,303084787,0.3672,0.2661,1.0356,7.74,-35.49,21.59
49,303089786,0.3721,0.2598,1.0312,7.32,-35.43,21.40
50,303094785,0.3765,0.2612,1.0269,6.89,-35.37,21.34
51,303099789,0.3823,0.2559,1.0308,6.59,-35.18,21.34
52,303104786,0.3779,0.2593,1.0264,6.28,-35.18,21.22
53,303109787,0.3857,0.2612,1.0239,6.16,-34.94,21.22
54,303114787,0.3882,0.2598,1.0259,6.16,-34.88,21.04
55,303120283,0.3911,0.2534,1.0215,6.40,-34.82,20.91
56,303124787,0.3960,0.2593,1.0112,6.59,-34.63,20.73
57,303129787,0.4019,0.2510,1.0195,6.71,-34.45,20.61
58,303134808,0.4082,0.2500,1.0210,6.89,-34.33,20.30
59,303139871,0.4136,0.2471,1.0171,7.07,-34.15,20.24
60,303144786,0.4204,0.2505,1.0137,7.32,-34.15,19.88
61,303149785,0.4219,0.2476,1.0098,7.38,-34.09,19.70
62,303154787,0.4277,0.2441,1.0107,7.56,-33.96,19.45
63,303159786,0.4316,0.2456,1.0054,7.62,-33.90,19.27
64,303164787,0.4390,0.2451,1.0000,7.74,-33.78,18.78
65,303169787,0.4409,0.2456,0.9956,7.74,-33.72,18.48
66,303174787,0.4438,0.2471,0.9985,7.74,-33.66,18.17
67,303179787,0.4414,0.2490,1.0010,7.87,-33.54,17.80
68,303184787,0.4419,0.2456,1.0063,7.99,-33.41,17.50
69,303189785,0.4434,0.2456,1.0083,8.29,-33.05,17.13
70,303194788,0.4385,0.2417,1.0039,8.48,-32.87,16.83
71,303199787,0.4351,0.2402,1.0083,8.90,-32.56,16.59
72,303204789,0.4336,0.2358,1.0054,9.39,-32.13,16.28
73,303209787,0.4375,0.2363,1.0098,9.82,-31.95,16.22
74,303214786,0.4385,0.2334,1.0005,10.30,-31.65,15.91
75,303219787,0.4395,0.2349,1.0024,10.91,-31.28,15.61
76,303224787,0.4443,0.2383,1.0049,11.46,-30.79,15.43
77,303229787,0.4492,0.2407,0.9951,11.89,-30.73,15.12
78,303234787,0.4521,0.2393,0.9946,12.62,-30.37,14.82
79,303239787,0.4502,0.2417,0.9941,12.93,-30.06,14.57
80,303244787,0.4521,0.2466,0.9893,13.35,-29.57,14.21
81,303249787,0.4556,0.2407,0.9937,13.60,-29.21,13.90
82,303254787,0.4512,0.2417,0.9849,13.54,-28.90,13.41
83,303259787,0.4521,0.2393,0.9854,13.48,-28.48,13.17
84,303264787,0.4512,0.2349,0.9834,13.11,-28.11,12.99
85,303269787,0.4487,0.2363,0.9790,12.93,-27.87,12.56
86,303274787,0.4526,0.2358,0.9810,12.26,-27.56,12.38
87,303279787,0.4546,0.2344,0.9731,11.52,-27.26,12.01
88,303284787,0.4517,0.2334,0.9678,11.04,-26.89,11.71
89,303289787,0.4478,0.2329,0.9639,10.24,-26.59,11.40
90,303294787,0.4487,0.2319,0.9644,9.57,-26.34,11.10
91,303299785,0.4536,0.2319,0.9546,8.84,-26.10,10.79
92,303304789,0.4556,0.2275,0.9546,8.35,-25.67,10.43
93,303309787,0.4595,0.2251,0.9512,7.62,-25.43,10.00
94,303314787,0.4609,0.2266,0.9487,7.07,-25.24,9.70
95,303319787,0.4609,0.2246,0.9448,6.65,-24.94,9.57
96,303324787,0.4580,0.2236,0.9458,6.16,-24.70,9.15
97,303329787,0.4614,0.2207,0.9473,5.85,-24.51,8.90
98,303334786,0.4629,0.2197,0.9419,5.55,-24.27,8.54
99,303339787,0.4614,0.2183,0.9424,5.18,-24.15,8.17
100,303344787,0.4619,0.2202,0.9360,5.12,-23.96,7.87
101,303349788,0.4648,0.2158,0.9399,5.24,-23.78,7.62
102,303354857,0.4536,0.2144,0.9365,5.37,-23.60,7.20
103,303359785,0.4546,0.2124,0.9355,5.55,-23.54,6.95
104,303364787,0.4614,0.2139,0.9336,5.98,-23.41,6.65
105,303369787,0.4590,0.2148,0.9395,6.46,-23.23,6.34
106,303374787,0.4595,0.2173,0.9355,6.71,-23.11,5.98
107,303379787,0.4634,0.2158,0.9287,7.13,-22.99,5.61
108,303384787,0.4600,0.2173,0.9233,7.38,-22.87,5.24
109,303389787,0.4634,0.2173,0.9297,7.62,-22.80,4.94
110,303394787,0.4629,0.2148,0.9209,7.80,-22.80,4.57
111,303399785,0.4653,0.2163,0.9219,7.93,-22.74,4.09
112,303404785,0.4619,0.2163,0.9194,8.11,-22.68,3.72
113,303409787,0.4590,0.2134,0.9160,8.23,-22.74,3.29
114,303414786,0.4604,0.2119,0.9175,8.48,-22.74,2.80
115,303419787,0.4585,0.2153,0.9121,8.48,-22.80,2.38
116,303424786,0.4585,0.2124,0.9102,8.72,-22.80,1.89
117,303429787,0.4609,0.2124,0.9087,8.90,-22.99,1.40
118,303434786,0.4639,0.2178,0.9023,9.09,-23.11,0.98
119,303439790,0.4619,0.2192,0.8936,9.09,-23.29,0.37
120,303444786,0.4575,0.2139,0.8950,9.21,-23.41,-0.18
121,303449788,0.4624,0.2158,0.8862,9.45,-23.66,-0.79
122,303454786,0.4604,0.2134,0.8833,9.63,-23.84,-1.40
123,303459787,0.4595,0.2139,0.8848,9.76,-24.02,-2.07
124,303464786,0.4595,0.2158,0.8853,10.00,-24.27,-2.62
125,303469785,0.4580,0.2163,0.8716,10.24,-24.39,-3.35
126,303474787,0.4580,0.2124,0.8667,10.49,-24.57,-3.96
127,303479787,0.4561,0.2100,0.8677,10.73,-24.94,-4.63
128,303484786,0.4541,0.2134,0.8691,11.16,-25.06,-5.30
129,303489785,0.4487,0.2114,0.8677,11.89,-25.24,-5.98
130,303494787,0.4390,0.2188,0.8745,12.32,-25.37,-6.65
131,303499786,0.4346,0.2217,0.8730,12.99,-25.49,-7.56
132,303504785,0.4346,0.2261,0.8701,13.84,-25.55,-8.29
133,303510170,0.4297,0.2261,0.8740,14.63,-25.73,-9.15
134,303514788,0.4287,0.2271,0.8682,15.30,-25.73,-9.82
135,303519787,0.4233,0.2314,0.8711,15.91,-25.85,-10.67
136,303524827,0.4233,0.2334,0.8691,16.77,-25.85,-11.52
137,303529787,0.4199,0.2339,0.8711,17.26,-25.67,-12.38
138,303534786,0.4209,0.2363,0.8638,17.74,-25.85,-13.35
139,303539787,0.4189,0.2383,0.8672,18.05,-25.91,-14.15
140,303544786,0.4268,0.2407,0.8750,18.17,-25.98,-15.06
141,303549931,0.4248,0.2422,0.8696,18.29,-26.16,-16.10
142,303554787,0.4307,0.2495,0.8740,18.35,-26.34,-17.01
143,303559786,0.4292,0.2495,0.8735,18.05,-26.46,-18.17
144,303564785,0.4336,0.2485,0.8823,17.99,-26.77,-19.27
145,303569789,0.4346,0.2495,0.8887,17.87,-26.89,-20.24
146,303574787,0.4346,0.2544,0.8984,17.56,-27.38,-21.34
147,303579788,0.4429,0.2573,0.8999,17.20,-27.56,-22.56
148,303584787,0.4507,0.2681,0.9180,16.95,-27.74,-23.72
149,303589940,0.4473,0.2759,0.9180,16.59,-27.99,-25.06
150,303594787,0.4526,0.2939,0.9243,16.34,-28.23,-26.28
151,303599786,0.4551,0.3032,0.9258,15.79,-28.60,-28.05
152,303604785,0.4600,0.3115,0.9277,15.24,-28.84,-29.15
153,303609787,0.4668,0.3208,0.9390,14.27,-29.33,-31.16
154,303614787,0.4697,0.3242,0.9443,12.87,-29.70,-32.74
155,303619787,0.4692,0.3291,0.9507,11.34,-30.12,-34.57
156,303624788,0.4731,0.3350,0.9531,9.57,-30.37,-36.34
157,303629787,0.4697,0.3433,0.9521,7.44,-30.73,-38.05
158,303634786,0.4692,0.3467,0.9590,5.18,-31.40,-40.00
159,303639787,0.4683,0.3472,0.9517,2.62,-32.01,-41.77
160,303644787,0.4707,0.3467,0.9507,-0.24,-32.50,-43.72
161,303649787,0.4751,0.3530,0.9551,-3.29,-33.17,-45.55
162,303654786,0.4751,0.3560,0.9536,-5.98,-33.78,-47.01
163,303659787,0.4800,0.3628,0.9497,-9.57,-34.39,-49.09
164,303664786,0.4819,0.3721,0.9414,-14.09,-35.30,-51.34
165,303669785,0.4854,0.3794,0.9385,-17.13,-36.10,-52.93
166,303674787,0.4897,0.3838,0.9380,-21.28,-37.01,-54.88
167,303679787,0.4834,0.3926,0.9331,-25.12,-37.93,-56.83
168,303684787,0.4893,0.3950,0.9351,-29.09,-38.78,-58.84
169,303689787,0.4834,0.3960,0.9390,-32.87,-39.70,-60.67
170,303694787,0.4790,0.3975,0.9385,-36.59,-40.49,-62.68
171,303699787,0.4795,0.4004,0.9302,-40.00,-41.16,-64.45
172,303704786,0.4790,0.3994,0.9321,-43.41,-42.07,-66.28
173,303709785,0.4795,0.3984,0.9263,-46.52,-42.68,-67.93
174,303714787,0.4746,0.3984,0.9263,-49.39,-43.48,-69.76
175,303719787,0.4780,0.4038,0.9185,-52.13,-44.09,-71.40
176,303724786,0.4829,0.4067,0.9175,-54.57,-44.63,-73.05
177,303729787,0.4839,0.4126,0.9150,-56.77,-45.12,-74.63
178,303734786,0.4834,0.4233,0.9131,-58.66,-45.67,-76.34
