# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
0,792693087,0.2046,0.9316,-0.2295,7.93,0.12,1.89
1,792698090,0.2080,0.9370,-0.2246,8.54,0.30,2.07
2,792703086,0.2139,0.9336,-0.2280,8.78,0.43,2.13
3,792708085,0.2148,0.9385,-0.2271,9.33,0.49,2.26
4,792713087,0.2144,0.9380,-0.2241,9.45,0.55,2.26
5,792718086,0.2178,0.9385,-0.2246,9.45,0.67,2.44
6,792723087,0.2251,0.9409,-0.2275,9.51,0.79,2.56
7,792728086,0.2212,0.9438,-0.2275,9.39,0.98,2.62
8,792733088,0.2217,0.9434,-0.2261,9.09,0.91,2.80
9,792738087,0.2236,0.9404,-0.2310,8.78,1.10,2.87
10,792743089,0.2231,0.9429,-0.2339,8.35,1.28,2.87
11,792748087,0.2256,0.9443,-0.2310,7.80,1.40,2.99
12,792753087,0.2192,0.9395,-0.2256,7.38,1.34,3.05
13,792758085,0.2188,0.9419,-0.2358,6.89,1.46,3.29
14,792763089,0.2178,0.9482,-0.2290,6.52,1.65,3.35
15,792768087,0.2178,0.9453,-0.2266,6.22,1.77,3.35
16,792773085,0.2163,0.9453,-0.2402,6.04,1.95,3.60
17,792778089,0.2109,0.9473,-0.2329,5.91,2.01,3.84
18,792783086,0.2100,0.9482,-0.2349,5.91,2.13,3.90
19,792788089,0.2061,0.9468,-0.2402,6.16,2.26,4.02
20,792793085,0.2012,0.9443,-0.2432,6.28,2.44,4.09
21,792798085,0.1978,0.9478,-0.2329,6.46,2.74,4.27
22,792803085,0.1909,0.9478,-0.2373,6.52,2.87,4.57
23,792808089,0.1899,0.9487,-0.2344,6.65,3.05,4.57
24,792813085,0.1860,0.9458,-0.2393,6.59,3.29,4.88
25,792818216,0.1851,0.9492,-0.2422,6.28,3.54,4.94
26,792823087,0.1826,0.9468,-0.2373,6.16,3.84,5.06
27,792828086,0.1836,0.9409,-0.2378,5.67,3.90,5.18
28,792833087,0.1797,0.9424,-0.2451,5.24,4.15,5.43
29,792838089,0.1826,0.9395,-0.2441,4.70,4.33,5.43
30,792843086,0.1865,0.9336,-0.2441,4.33,4.51,5.67
31,792848087,0.1885,0.9370,-0.2417,3.90,4.82,5.61
32,792853085,0.1846,0.9326,-0.2393,3.41,4.88,5.67
33,792858085,0.1860,0.9316,-0.2368,3.05,5.18,5.67
34,792863087,0.1919,0.9321,-0.2456,2.62,5.37,5.67
35,792868393,0.1904,0.9258,-0.2402,2.20,5.49,5.61
36,792873088,0.1895,0.9209,-0.2397,1.89,5.55,5.55
37,792878086,0.1919,0.9214,-0.2417,1.52,5.85,5.49
38,792883087,0.1909,0.9170,-0.2373,1.16,5.98,5.37
39,792888088,0.1899,0.9160,-0.2368,0.91,6.28,5.24
40,792893087,0.1870,0.9126,-0.2388,0.43,6.52,5.12
41,792898086,0.1899,0.9150,-0.2363,0.06,6.65,5.00
42,792903087,0.1919,0.9072,-0.2363,-0.43,6.89,4.82
43,792908086,0.1875,0.9092,-0.2388,-0.67,7.20,4.82
44,792913087,0.1846,0.9028,-0.2339,-0.91,7.38,4.57
45,792918088,0.1831,0.8999,-0.2329,-1.10,7.50,4.39
46,792923087,0.1821,0.8979,-0.2324,-1.10,7.74,4.33
47,792928086,0.1865,0.8989,-0.2290,-1.16,7.99,4.09
48,792933116,0.1860,0.8945,-0.2373,-1.04,8.05,4.02
49,792938088,0.1841,0.8960,-0.2319,-0.91,8.35,3.78
50,792943087,0.1846,0.8975,-0.2280,-0.73,8.54,3.54
51,792948087,0.1870,0.8921,-0.2280,-0.43,8.60,3.35
52,792953087,0.1870,0.8906,-0.2295,-0.12,8.78,3.11
53,792958085,0.1880,0.8877,-0.2290,0.12,8.84,2.87
54,792963085,0.1880,0.8906,-0.2280,0.43,8.96,2.62
55,792968089,0.1919,0.8901,-0.2222,0.73,9.15,2.32
56,792973086,0.1899,0.8877,-0.2217,0.91,9.21,2.01
57,792978087,0.1870,0.8892,-0.2207,1.16,9.33,1.65
58,792983085,0.1885,0.8853,-0.2246,1.46,9.39,1.40
59,792988087,0.1895,0.8853,-0.2246,1.65,9.33,0.91
60,792993141,0.1885,0.8867,-0.2197,1.77,9.27,0.49
61,792998089,0.1914,0.8892,-0.2222,1.95,9.27,0.12
62,793003085,0.1929,0.8896,-0.2280,2.01,9.27,-0.24
63,793008087,0.1929,0.8901,-0.2251,2.13,9.09,-0.73
64,793013086,0.1938,0.8931,-0.2236,2.20,8.96,-1.22
65,793018087,0.1953,0.8936,-0.2217,2.26,9.09,-1.59
66,793023085,0.1948,0.8960,-0.2246,2.32,8.90,-1.95
67,793028088,0.1943,0.8936,-0.2231,2.56,9.02,-2.26
68,793033086,0.1929,0.8950,-0.2246,2.56,8.84,-2.74
69,793038085,0.1934,0.8984,-0.2271,2.68,8.84,-3.05
70,793043089,0.1934,0.8999,-0.2212,2.80,8.84,-3.48
71,793048172,0.1924,0.8994,-0.2246,2.74,8.84,-3.84
72,793053086,0.1924,0.9028,-0.2256,2.74,8.78,-4.02
73,793058385,0.1929,0.9072,-0.2192,2.80,8.60,-4.21
74,793063088,0.1943,0.9023,-0.2183,2.74,8.54,-4.51
75,793068085,0.1929,0.9043,-0.2153,2.87,8.60,-4.63
76,793073087,0.1924,0.9126,-0.2212,2.99,8.48,-4.82
77,793078088,0.1934,0.9126,-0.2236,3.23,8.41,-5.00
78,793083087,0.1948,0.9165,-0.2251,3.41,8.41,-5.00
79,793088086,0.1899,0.9180,-0.2163,3.66,8.29,-5.00
80,793093087,0.1909,0.9155,-0.2183,4.09,8.35,-5.12
81,793098086,0.1914,0.9209,-0.2197,4.39,8.48,-5.24
82,793103087,0.1929,0.9199,-0.2173,4.70,8.54,-5.24
83,793108087,0.1982,0.9243,-0.2168,5.00,8.48,-5.06
84,793113087,0.1963,0.9302,-0.2119,5.30,8.60,-5.12
85,793118088,0.1982,0.9297,-0.2173,5.49,8.72,-5.12
86,793123087,0.2002,0.9331,-0.2129,5.73,8.54,-5.06
87,793128086,0.2031,0.9355,-0.2217,5.85,8.60,-5.00
88,793133087,0.2075,0.9395,-0.2222,5.85,8.60,-4.88
89,793138087,0.2080,0.9390,-0.2124,5.91,8.54,-4.82
90,793143087,0.2061,0.9390,-0.2114,5.98,8.48,-4.76
91,793148085,0.2051,0.9414,-0.2192,5.79,8.41,-4.57
92,793153089,0.2070,0.9453,-0.2188,5.73,8.17,-4.39
93,793158086,0.2090,0.9487,-0.2217,5.61,8.23,-4.27
94,793163087,0.2100,0.9473,-0.2104,5.61,8.35,-4.21
95,793168377,0.2085,0.9463,-0.2129,5.61,8.17,-3.96
96,793173087,0.2065,0.9517,-0.2148,5.55,8.29,-3.78
97,793178086,0.2090,0.9580,-0.2158,5.55,8.35,-3.66
98,793183087,0.2104,0.9546,-0.2178,5.43,8.41,-3.35
99,793188087,0.2100,0.9580,-0.2129,5.24,8.60,-3.17
100,793193089,0.2075,0.9604,-0.2114,5.12,8.48,-2.87
101,793198088,0.2104,0.9590,-0.2134,4.88,8.60,-2.62
102,793203087,0.2080,0.9570,-0.2075,4.63,8.54,-2.50
103,793208086,0.2129,0.9575,-0.2114,4.27,8.66,-2.26
104,793213087,0.2139,0.9595,-0.2173,4.02,8.60,-2.01
105,793218086,0.2100,0.9595,-0.2061,3.66,8.72,-1.71
